2026-08-27 10:59:33,402 | INFO | __main__ | Agente lanzado: Agentes.simplificador_agente:app en puerto 8001 (pid 7244)
2026-08-27 12:39:53,031 | ERROR | __main__ | Error en la tarea: El agente http://localhost:8001 falló: Error code: 400 - {'error': {'message': "Failed to call a function. Please adjust your prompt. See 'failed_generation' for more details.", 'type': 'invalid_request_error', 'code': 'tool_use_failed', 'failed_generation': '<tool_call>\n<function=simplificador_oraciones>\n<parameter=texto>\nAlicante, 10 de febrero de 2023. El Sábado Ramblero será el 18 de febrero. Será el acto principal del Carnaval de Alicante. Este Carnaval es el que tiene más gente de la Comunidad Valenciana. Así lo ha dicho Manuel Jiménez, el concejal de Fiestas.\n\nManuel Jiménez ha dicho: “En 2020, antes de la pandemia, el Sábado Ramblero ya era muy importante. Este año será aún mejor. Tenemos ganas de disfrutar y pasarlo bien después de 3 años sin celebrarlo”.\n\nEl Sábado Ramblero empezará el sábado 18 de febrero a las 5 de la tarde. Terminará el domingo 19 de febrero a las 4 de la madrugada.\n\nHabrá una parte para niños. Habrá talleres para pintar la cara, hacer disfraces y máscaras. Habrá una zona para hacer fotos en familia. También habrá un espectáculo infantil llamado “Marcha Pirata”. Esta parte terminará a las 8 de la noche.\n\nA las 10 de la noche empezará la parte para adultos. Durará hasta las 4 de la madrugada. Habrá 2 escenarios en la Rambla de Méndez Núñez. Uno estará frente al Banco de España. El otro estará junto al Portal de Elche.\n\nEn el escenario del Banco de España sonarán Pakito DJ, Adri Grajams e Iván. Adri Grajams es un nombre artístico. En el escenario del Portal de Elche tocará “La Mundial Orquesta Show”.\n\nLas barras de bebida estarán organizadas por la Asociación de Locales de Restauración y Ocio de Alicante. A esta asociación la llamamos ALROA. ALROA es la Asociación de Locales de Restauración y Ocio de Alicante. Parte del dinero que se recaude se dará a Apsa. Apsa es la Asociación Española contra el Cáncer. También se dará dinero a la Fundación “Jorge Talavera”.\n\nLa Plaza del Carmen, en el centro antiguo de la ciudad, será el lugar principal de los actos. A este grupo de actos lo llamamos Mesa de Carnaval. A la Mesa de Carnaval también la llaman "La Meka".\n\nEl jueves 16 de febrero habrá un concierto. Empezará a las 9 de la noche y terminará a las 2 y 30 de la madrugada.\n\nEl viernes 17 de febrero, en la misma plaza, habrá el Pregón. El Pregón es un discurso que da inicio a las fiestas. Empezará a las 9 de la noche. Después del Pregón, habrá otro concierto hasta las 4 de la madrugada.\n\nEl sábado 18 de febrero, los niños serán los protagonistas en el Carnaval de la Mesa. Habrá un desfile. Saldrá de la avenida de Jaime II, frente al Parque de Bomberos. Terminará en la Plaza del Carmen a las 6 de la tarde. Allí habrá teatro para los niños hasta las 10 de la noche.\n\nEl 22 de febrero, que es el Miércoles de Ceniza, los actos se moverán al Panteón de Quijano. El Panteón de Quijano es un edificio histórico de Alicante. A las 8 de la noche se hará el Velatorio de la Sardina. El Velatorio de la Sardina es una ceremonia para despedir la sardina antes de quemarla.\n\nDespués, a las 9 de la noche, empezará el Desfile de la Sardina. Irá hacia la Plaza del Carmen. Allí se quemará la sardina. Después habrá un concierto de Carnaval.\n\nEl domingo 26 de febrero habrá juegos populares en la Plaza de Castellón. A esta plaza también la llaman Les Palmeretes. Estos juegos serán el final de las celebraciones del Carnaval 2023 en Alicante.\n\n=== INFORME DEL CRÍTICO SINTÁCTICO ===\n{\n  "especialidad": "sintactico",\n  "estado": "necesita_simplificacion",\n  "problemas": [\n    {"elemento": "Así lo ha dicho Manuel Jiménez, el concejal de Fiestas.", "pauta_id": "G48"},\n    {"elemento": "Manuel Jiménez ha dicho: “En 2020, antes de la pandemia, el Sábado Ramblero ya era muy importante.", "pauta_id": "G48"},\n    {"elemento": "Tenemos ganas de disfrutar y pasarlo bien después de 3 años sin celebrarlo”.", "pauta_id": "G48"},\n    {"elemento": "Habrá una parte para niños.", "pauta_id": "G52"},\n    {"elemento": "Habrá talleres para pintar la cara, hacer disfraces y máscaras.", "pauta_id": "G52"},\n    {"elemento": "Habrá una zona para hacer fotos en familia.", "pauta_id": "G52"},\n    {"elemento": "También habrá un espectáculo infantil llamado “Marcha Pirata”.", "pauta_id": "G52"},\n    {"elemento": "A las 10 de la noche empezará la parte para adultos.", "pauta_id": "G52"},\n    {"elemento": "Habrá 2 escenarios en la Rambla de Méndez Núñez.", "pauta_id": "G52"},\n    {"elemento": "Uno estará frente al Banco de España.", "pauta_id": "G52"},\n    {"elemento": "El otro estará junto al Portal de Elche.", "pauta_id": "G52"},\n    {"elemento": "En el escenario del Banco de España sonarán Pakito DJ, Adri Grajams e Iván.", "pauta_id": "G52"},\n    {"elemento": "En el escenario del Portal de Elche tocará “La Mundial Orquesta Show”.", "pauta_id": "G52"},\n    {"elemento": "Las barras de bebida estarán organizadas por la Asociación de Locales de Restauración y Ocio de Alicante.", "pauta_id": "G32"},\n    {"elemento": "Las barras de bebida estarán organizadas por la Asociación de Locales de Restauración y Ocio de Alicante.", "pauta_id": "G52"},\n    {"elemento": "Parte del dinero que se recaude se dará a Apsa.", "pauta_id": "G32"},\n    {"elemento": "Parte del dinero que se recaude se dará a Apsa.", "pauta_id": "G47"},\n    {"elemento": "También se dará dinero a la Fundación “Jorge Talavera”.", "pauta_id": "G32"},\n    {"elemento": "La Plaza del Carmen, en el centro antiguo de la ciudad, será el lugar principal de los actos.", "pauta_id": "G37"},\n    {"elemento": "La Plaza del Carmen, en el centro antiguo de la ciudad, será el lugar principal de los actos.", "pauta_id": "G52"},\n    {"elemento": "El jueves 16 de febrero habrá un concierto.", "pauta_id": "G52"},\n    {"elemento": "El viernes 17 de febrero, en la misma plaza, habrá el Pregón.", "pauta_id": "G37"},\n    {"elemento": "El viernes 17 de febrero, en la misma plaza, habrá el Pregón.", "pauta_id": "G52"},\n    {"elemento": "Después del Pregón, habrá otro concierto hasta las 4 de la madrugada.", "pauta_id": "G52"},\n    {"elemento": "El sábado 18 de febrero, los niños serán los protagonistas en el Carnaval de la Mesa.", "pauta_id": "G52"},\n    {"elemento": "Habrá un desfile.", "pauta_id": "G52"},\n    {"elemento": "Allí habrá teatro para los niños hasta las 10 de la noche.", "pauta_id": "G52"},\n    {"elemento": "El 22 de febrero, que es el Miércoles de Ceniza, los actos se moverán al Panteón de Quijano.", "pauta_id": "G37"},\n    {"elemento": "El 22 de febrero, que es el Miércoles de Ceniza, los actos se moverán al Panteón de Quijano.", "pauta_id": "G52"},\n    {"elemento": "A las 8 de la noche se hará el Velatorio de la Sardina.", "pauta_id": "G32"},\n    {"elemento": "A las 8 de la noche se hará el Velatorio de la Sardina.", "pauta_id": "G52"},\n    {"elemento": "Allí se quemará la sardina.", "pauta_id": "G32"},\n    {"elemento": "Allí se quemará la sardina.", "pauta_id": "G52"},\n    {"elemento": "Después habrá un concierto de Carnaval.", "pauta_id": "G52"},\n    {"elemento": "El domingo 26 de febrero habrá juegos populares en la Plaza de Castellón.", "pauta_id": "G52"},\n    {"elemento": "'}}
2026-08-27 12:47:21,536 | INFO | httpx | HTTP Request: POST http://localhost:8003/tasks/send "HTTP/1.1 200 OK"
2026-08-27 12:47:21,541 | ERROR | __main__ | Error en la tarea: All connection attempts failed
2026-08-27 12:47:21,628 | INFO | __main__ | Apagando agentes...
2026-08-27 12:56:37,562 | INFO | __main__ | Agente lanzado: Agentes.simplificador_agente:app en puerto 8001 (pid 11784)
2026-08-27 12:56:37,572 | INFO | __main__ | Agente lanzado: Agentes.critico_agente:app en puerto 8002 (pid 8764)
2026-08-27 12:56:37,583 | INFO | __main__ | Agente lanzado: Agentes.supervisor_agente:app en puerto 8003 (pid 22164)
2026-08-27 12:56:37,594 | INFO | __main__ | Agente lanzado: Agentes.definicion_agente:app en puerto 8004 (pid 1920)
2026-08-27 12:56:37,607 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_sintactico:app en puerto 8005 (pid 2344)
2026-08-27 12:56:37,620 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_estructural:app en puerto 8006 (pid 20564)
2026-08-27 12:56:37,634 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_lexico:app en puerto 8007 (pid 15120)
2026-08-27 12:56:37,644 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_sintactico:app en puerto 8008 (pid 8072)
2026-08-27 12:56:37,659 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_estructural:app en puerto 8009 (pid 19124)
2026-08-27 12:56:37,670 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_lexico:app en puerto 8010 (pid 7900)
2026-08-27 12:56:37,671 | INFO | __main__ | Esperando a que los agentes arranquen...
2026-08-27 12:56:41,801 | INFO | httpx | HTTP Request: GET http://localhost:8001/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:56:41,802 | INFO | __main__ | Agente 'simplificador' listo en http://localhost:8001
2026-08-27 12:56:42,065 | INFO | httpx | HTTP Request: GET http://localhost:8002/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:56:42,067 | INFO | __main__ | Agente 'critico' listo en http://localhost:8002
2026-08-27 12:56:42,330 | INFO | httpx | HTTP Request: GET http://localhost:8003/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:56:42,331 | INFO | __main__ | Agente 'supervisor' listo en http://localhost:8003
2026-08-27 12:56:42,590 | INFO | httpx | HTTP Request: GET http://localhost:8004/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:56:42,591 | INFO | __main__ | Agente 'definicion' listo en http://localhost:8004
2026-08-27 12:56:42,856 | INFO | httpx | HTTP Request: GET http://localhost:8005/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:56:42,857 | INFO | __main__ | Agente 'simplificador_oraciones' listo en http://localhost:8005
2026-08-27 12:56:43,125 | INFO | httpx | HTTP Request: GET http://localhost:8006/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:56:43,126 | INFO | __main__ | Agente 'simplificador_estructural' listo en http://localhost:8006
2026-08-27 12:56:43,392 | INFO | httpx | HTTP Request: GET http://localhost:8007/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:56:43,393 | INFO | __main__ | Agente 'simplificador_lexico' listo en http://localhost:8007
2026-08-27 12:56:43,661 | INFO | httpx | HTTP Request: GET http://localhost:8008/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:56:43,662 | INFO | __main__ | Agente 'critico_oraciones' listo en http://localhost:8008
2026-08-27 12:56:43,928 | INFO | httpx | HTTP Request: GET http://localhost:8009/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:56:43,929 | INFO | __main__ | Agente 'critico_estructural' listo en http://localhost:8009
2026-08-27 12:56:44,195 | INFO | httpx | HTTP Request: GET http://localhost:8010/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:56:44,196 | INFO | __main__ | Agente 'critico_lexico' listo en http://localhost:8010
2026-08-27 12:56:44,198 | INFO | __main__ | Todos los agentes están listos. API escuchando en http://localhost:8000
2026-08-27 13:00:39,040 | INFO | httpx | HTTP Request: POST http://localhost:8003/tasks/send "HTTP/1.1 200 OK"
2026-08-27 13:00:39,044 | ERROR | __main__ | Error en la tarea: El agente http://localhost:8001 falló: Error code: 400 - {'error': {'message': "Failed to call a function. Please adjust your prompt. See 'failed_generation' for more details.", 'type': 'invalid_request_error', 'code': 'tool_use_failed', 'failed_generation': 'Los tres informes detectan problemas graves y abundantes en las tres áreas: sintaxis, estructura y léxico. Debo aplicar simplificación en las tres.\n\nVoy a encadenar los agentes en este orden:\n\n1. **Simplificador sintáctico**: Divide las oraciones largas y complejas. Un texto con oraciones ya rotas será más fácil de reorganizar y de limpiar léxicamente después.\n2. **Simplificador estructural**: Reorganiza párrafos, conectores y listas sobre la base de las oraciones ya simplificadas.\n3. **Simplificador léxico**: Sustituye vocabulario complejo, explica siglas y unifica formatos de hora al final, cuando la estructura y las oraciones ya están estables.\n\nEmpiezo con el sintáctico.\n\n<tool_call>\n<function=simplificador_oraciones>\n<parameter=texto>\nAlicante, 10 de febrero de 2023. El Sábado Ramblero centrará el 18 de febrero, tres años después, los actos del Carnaval más concurrido de la Comunidad Valenciana, como ha explicado este viernes el concejal de Fiestas, Manuel Jiménez. “Si en 2020, antes que nos azotara la pandemia, el Sábado Ramblero ya se había convertido en un auténtico referente, cómo será el de este año cuando tenemos ganas de disfrutar y pasarlo bien, después de un paréntesis de tres años”, ha destacado el edil. El Sábado Ramblero discurrirá, en conjunto, desde las 17 horas del sábado 18 de febrero, a las 4 de la madrugada del domingo 19.\n\nEl Infantil incluye talleres infantiles -pintacaras, dulces personajes y antifaces de Carnaval-, un photocall familiar y una actuación infantil con el espectáculo “Marcha Pirata”. Finalizará a las 20 horas.\n\nA partir de las 22 horas, y en un franja horaria que finalizará a las 4 de la madrugada, llegará el Sábado Ramblero para los adultos. Se habilitará un doble escenario en la Rambla de Méndez Núñez. Uno de ellos, a la altura del Banco de España; el otro, colindante con el Portal de Elche. En el primero de ellos se podrá escuchar música electrónica a cargo de Pakito DJ, Adri Grajams -como se le conoce en ese ámbito- e Iván. En el del Portal de Elche se podrá escuchar a “La Mundial Orquesta Show”.\n\nLas barras solidarias estarán coordinadas por la Asociación de Locales de Restauración y Ocio de Alicante (ALROA), que destinará parte de la recaudación a Apsa, Asociación Española contra el Cáncer y a la Fundación “Jorge Talavera”.\n\nLa Mesa de Carnaval La Plaza del Carmen, en pleno Casco Antiguo, se convertirá en el epicentro de los actos organizados por la Mesa de Carnaval, conocida como "La Meka". El jueves 16 acogerá un concierto desde las 21 horas a las 2.30 de la madrugada. Al día siguiente será en este mismo lugar donde se pronuncie el Pregón, desde las 21 horas. Al finalizar, y hasta las 4 de la madrugada, está programado un nuevo concierto.\n\nLos más pequeños tendrán protagonismo el sábado 18 en el Carnaval de la Mesa. Participarán en un desfile que saldrá desde la avenida de Jaime II, a la altura del Parque de Bomberos, y finalizará en la Plaza del Carmen a las 18 horas, donde se escenificarán distintas piezas de teatro para los más pequeños hasta las diez de la noche.\n\nLa sucesión de actos se trasladará el 22 de febrero -Miércoles de Ceniza- al Panteón de Quijano. Allí, a partir de las 20 horas, se representará el Velatorio de la Sardina. A la conclusión, en torno a las 21 horas, partirá el Desfile de la Sardina hacia la Plaza del Carmen, donde se hará la “Quema de la Sardina”, antes del Concierto de Carnaval.\n\nLos juegos populares previstos para el domingo 26 en la Plaza de Castellón -conocida como Les Palmeretes- pondrán el punto final a las celebraciones del Carnaval 2023 en Alicante.\n</parameter>\n<parameter=informe>\n=== INFORME DEL CRÍTICO SINTACTICO ===\n{\n  "especialidad": "sintactico",\n  "estado": "necesita_simplificacion",\n  "problemas": [\n    {\n      "elemento": "centrará el 18 de febrero, tres años después, los actos del Carnaval más concurrido de la Comunidad Valenciana, como ha explicado este viernes el concejal de Fiestas, Manuel Jiménez.",\n      "pauta_id": "G27"\n    },\n    {\n      "elemento": "centrará el 18 de febrero, tres años después, los actos del Carnaval más concurrido de la Comunidad Valenciana, como ha explicado este viernes el concejal de Fiestas, Manuel Jiménez.",\n      "pauta_id": "G28"\n    },\n    {\n      "elemento": "como ha explicado este viernes el concejal de Fiestas, Manuel Jiménez",\n      "pauta_id": "G48"\n    },\n    {\n      "elemento": "Si en 2020, antes que nos azotara la pandemia, el Sábado Ramblero ya se había convertido en un auténtico referente, cómo será el de este año cuando tenemos ganas de disfrutar y pasarlo bien, después de un paréntesis de tres años",\n      "pauta_id": "G27"\n    },\n    {\n      "elemento": "Si en 2020, antes que nos azotara la pandemia, el Sábado Ramblero ya se había convertido en un auténtico referente, cómo será el de este año cuando tenemos ganas de disfrutar y pasarlo bien, después de un paréntesis de tres años",\n      "pauta_id": "G28"\n    },\n    {\n      "elemento": "antes que nos azotara la pandemia",\n      "pauta_id": "G47"\n    },\n    {\n      "elemento": "ya se había convertido en un auténtico referente",\n      "pauta_id": "G48"\n    },\n    {\n      "elemento": "El Sábado Ramblero discurrirá, en conjunto, desde las 17 horas del sábado 18 de febrero, a las 4 de la madrugada del domingo 19.",\n      "pauta_id": "G27"\n    },\n    {\n      "elemento": "El Infantil incluye talleres infantiles -pintacaras, dulces personajes y antifaces de Carnaval-, un photocall familiar y una actuación infantil con el espectáculo “Marcha Pirata”.",\n      "pauta_id": "G37"\n    },\n    {\n      "elemento": "Se habilitará un doble escenario en la Rambla de Méndez Núñez.",\n      "pauta_id": "G32"\n    },\n    {\n      "elemento": "Uno de ellos, a la altura del Banco de España; el otro, colindante con el Portal de Elche.",\n      "pauta_id": "G38"\n    },\n    {\n      "elemento": "En el primero de ellos se podrá escuchar música electrónica a cargo de Pakito DJ, Adri Grajams -como se le conoce en ese ámbito- e Iván.",\n      "pauta_id": "G37"\n    },\n    {\n      "elemento": "En el del Portal de Elche se podrá escuchar a “La Mundial Orquesta Show”.",\n      "pauta_id": "G32"\n    },\n    {\n      "elemento": "Las barras solidarias estarán coordinadas por la Asociación de Locales de Restauración y Ocio de Alicante (ALROA), que destinará parte de la recaudación a Apsa, Asociación Española contra el Cáncer y a la Fundación “Jorge Talavera”.",\n      "pauta_id": "G27"\n    },\n    {\n      "elemento": "Las barras solidarias estarán coordinadas por la Asociación de Locales de Restauración y Ocio de Alicante (ALROA), que destinará parte de la recaudación a Apsa, Asociación Española contra el Cáncer y a la Fundación “Jorge Talavera”.",\n      "pauta_id": "G32"\n    },\n    {\n      "elemento": "La Mesa de Carnaval La Plaza del Carmen, en pleno Casco Antiguo, se convertirá en el epicentro de los actos organizados por la Mesa de Carnaval, conocida como \\"La Meka\\".",\n      "pauta_id": "G27"\n    },\n    {\n      "elemento": "La Mesa de Carnaval La Plaza del Carmen, en pleno Casco Antiguo, se convertirá en el epicentro de los actos organizados por la Mesa de Carnaval, conocida como \\"La Meka\\".",\n      "pauta_id": "G37"\n    },\n    {\n      "elemento": "Al día siguiente será en este mismo lugar donde se pronuncie'}}
2026-08-27 13:03:09,992 | INFO | httpx | HTTP Request: POST http://localhost:8003/tasks/send "HTTP/1.1 200 OK"
2026-08-27 13:03:09,994 | ERROR | __main__ | Error en la tarea: All connection attempts failed
2026-08-27 13:03:10,099 | INFO | __main__ | Apagando agentes...
2026-08-27 13:06:31,554 | INFO | __main__ | Agente lanzado: Agentes.simplificador_agente:app en puerto 8001 (pid 3348)
2026-08-27 13:06:31,564 | INFO | __main__ | Agente lanzado: Agentes.critico_agente:app en puerto 8002 (pid 11768)
2026-08-27 13:06:31,576 | INFO | __main__ | Agente lanzado: Agentes.supervisor_agente:app en puerto 8003 (pid 13200)
2026-08-27 13:06:31,594 | INFO | __main__ | Agente lanzado: Agentes.definicion_agente:app en puerto 8004 (pid 11612)
2026-08-27 13:06:31,607 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_sintactico:app en puerto 8005 (pid 3904)
2026-08-27 13:06:31,618 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_estructural:app en puerto 8006 (pid 14960)
2026-08-27 13:06:31,627 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_lexico:app en puerto 8007 (pid 3476)
2026-08-27 13:06:31,640 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_sintactico:app en puerto 8008 (pid 20748)
2026-08-27 13:06:31,652 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_estructural:app en puerto 8009 (pid 10828)
2026-08-27 13:06:31,666 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_lexico:app en puerto 8010 (pid 14144)
2026-08-27 13:06:31,667 | INFO | __main__ | Esperando a que los agentes arranquen...
2026-08-27 13:06:35,788 | INFO | httpx | HTTP Request: GET http://localhost:8001/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 13:06:35,789 | INFO | __main__ | Agente 'simplificador' listo en http://localhost:8001
2026-08-27 13:06:36,055 | INFO | httpx | HTTP Request: GET http://localhost:8002/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 13:06:36,056 | INFO | __main__ | Agente 'critico' listo en http://localhost:8002
2026-08-27 13:06:36,322 | INFO | httpx | HTTP Request: GET http://localhost:8003/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 13:06:36,323 | INFO | __main__ | Agente 'supervisor' listo en http://localhost:8003
2026-08-27 13:06:36,591 | INFO | httpx | HTTP Request: GET http://localhost:8004/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 13:06:36,592 | INFO | __main__ | Agente 'definicion' listo en http://localhost:8004
2026-08-27 13:06:36,859 | INFO | httpx | HTTP Request: GET http://localhost:8005/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 13:06:36,860 | INFO | __main__ | Agente 'simplificador_oraciones' listo en http://localhost:8005
2026-08-27 13:06:37,121 | INFO | httpx | HTTP Request: GET http://localhost:8006/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 13:06:37,122 | INFO | __main__ | Agente 'simplificador_estructural' listo en http://localhost:8006
2026-08-27 13:06:37,389 | INFO | httpx | HTTP Request: GET http://localhost:8007/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 13:06:37,390 | INFO | __main__ | Agente 'simplificador_lexico' listo en http://localhost:8007
2026-08-27 13:06:37,655 | INFO | httpx | HTTP Request: GET http://localhost:8008/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 13:06:37,656 | INFO | __main__ | Agente 'critico_oraciones' listo en http://localhost:8008
2026-08-27 13:06:37,922 | INFO | httpx | HTTP Request: GET http://localhost:8009/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 13:06:37,923 | INFO | __main__ | Agente 'critico_estructural' listo en http://localhost:8009
2026-08-27 13:06:38,195 | INFO | httpx | HTTP Request: GET http://localhost:8010/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 13:06:38,196 | INFO | __main__ | Agente 'critico_lexico' listo en http://localhost:8010
2026-08-27 13:06:38,199 | INFO | __main__ | Todos los agentes están listos. API escuchando en http://localhost:8000
2026-08-27 13:17:10,340 | INFO | httpx | HTTP Request: POST http://localhost:8003/tasks/send "HTTP/1.1 200 OK"
2026-08-27 13:17:10,342 | INFO | __main__ | Tarea Completada: id='5e587752-be15-491e-b764-c5994fc2c45e' status='completed' output='Alicante, 10 de febrero de 2023.\n\nEl Sábado Ramblero será el 18 de febrero.\nSerá 3 años después de la última edición.\nSerá el acto principal del Carnaval de la Comunidad Valenciana.\nEl concejal de Fiestas, Manuel Jiménez, lo ha explicado este viernes.\nConcejal: persona que trabaja en el ayuntamiento y ayuda a tomar decisiones sobre la ciudad.\n\nManuel Jiménez dice:\n- En 2020, antes de la pandemia, el Sábado Ramblero era muy importante.\n- Este año será mejor.\n- Tenemos ganas de disfrutar y pasarlo bien.\n- Han pasado 3 años sin Carnaval.\n\nEl Sábado Ramblero empezará a las 5 de la tarde del sábado 18 de febrero.\nTerminará a las 4 de la madrugada del domingo 19.\n\nLa parte infantil incluye:\n- Talleres de pintacaras.\n- Talleres de dulces personajes.\n- Talleres de antifaces de Carnaval.\n- Una zona para hacer fotos en familia.\n- Una actuación infantil con el espectáculo Marcha Pirata.\n\nLa parte infantil termina a las 8 de la tarde.\nA las 10 de la noche empieza la parte para adultos.\nTermina a las 4 de la madrugada.\n\nHabrá 2 escenarios en la Rambla de Méndez Núñez.\nUn escenario está a la altura del Banco de España.\nEl otro escenario está junto al Portal de Elche.\n\nEn el escenario del Banco de España sonará música electrónica.\nLos músicos son Pakito DJ, Adri Grajams e Iván.\nAdri Grajams es su nombre artístico.\n\nEn el escenario del Portal de Elche tocará La Mundial Orquesta Show.\n\nLa Asociación de Locales de Restauración y Ocio de Alicante (ALROA) organizará los puestos de comida y bebida.\nALROA es la Asociación de Locales de Restauración y Ocio de Alicante.\nALROA dará parte del dinero a Apsa.\nApsa es la Asociación de Personas con Discapacidad Intelectual de Alicante.\nTambién dará dinero a la Asociación Española contra el Cáncer.\nY dará dinero a la Fundación Jorge Talavera.\n\nLa Plaza del Carmen está en el Casco Antiguo.\nLa Mesa de Carnaval organiza los actos allí.\nA la Mesa de Carnaval la llaman La Meka.\nMeka: palabra que se usa para decir que un lugar es muy importante o el mejor.\n\nEl jueves 16 habrá un concierto.\nEl concierto será de las 9 de la noche a las 2 y 30 de la madrugada.\n\nEl viernes 17 habrá el Pregón en la Plaza del Carmen.\nPregón: discurso que da inicio a las fiestas.\nEl Pregón empezará a las 9 de la noche.\nDespués del Pregón habrá otro concierto.\nEse concierto será hasta las 4 de la madrugada.\n\nLos niños tendrán un papel importante el sábado 18.\nSerá en el Carnaval de la Mesa.\nHabrá un desfile.\nEl desfile saldrá de la avenida de Jaime II.\nEmpezará a la altura del Parque de Bomberos.\nTerminará en la Plaza del Carmen a las 6 de la tarde.\nAllí habrá teatro para los niños.\nEl teatro será hasta las 10 de la noche.\n\nEl 22 de febrero es el Miércoles de Ceniza.\nMiércoles de Ceniza: día que marca el fin de la época de Carnaval.\nLos actos se moverán al Panteón de Quijano.\nPanteón de Quijano: edificio histórico de Alicante donde se guardan los restos de personas importantes.\n\nA las 8 de la noche habrá el Velatorio de la Sardina.\nVelatorio de la Sardina: acto donde se rinde homenaje a la sardina antes de quemarla.\nA las 9 de la noche empezará el Desfile de la Sardina.\nEl desfile irá hacia la Plaza del Carmen.\nAllí quemarán la Sardina.\nDespués habrá el Concierto de Carnaval.\n\nEl domingo 26 habrá juegos populares.\nSerán en la Plaza de Castellón.\nA esa plaza la llaman Les Palmeretes.\nEsos juegos serán el final del Carnaval 2023 en Alicante.\n\n--- GLOSARIO ---\nNINGUNA' error=None
2026-08-27 13:40:44,707 | INFO | httpx | HTTP Request: POST http://localhost:8003/tasks/send "HTTP/1.1 200 OK"
2026-08-27 13:40:44,708 | INFO | __main__ | Tarea Completada: id='70a660fe-bbe3-4625-90e9-e997f1293cdc' status='completed' output='Alguien deja la puerta del camerino abierta. El ruido del público entra por la puerta. Ese ruido le duele al estómago de Marina.\n\nMarina se mira en el espejo. Se pinta los labios de rojo. Su mano tiembla. Tiene 41 años.\n\nMarina actúa durante 23 años. No cumple sus promesas. El deseo de actuar la mantiene en el escenario.\n\nRodrigo entra de golpe. No llama a la puerta.\n\n- ¿Lista? Quedan 5 minutos.\n\nSu voz tiene un tono especial. Marina conoce bien ese tono.\n\nMarina se levanta despacio. Alisa el vestido con las manos.\n\n- Si sé que esta es la última función, elijo otra obra. Elijo una obra que me duela menos por dentro.\n\nRodrigo se acerca. Agarra las manos de Marina. Rodrigo tiene una mirada especial. Esa mirada la pone cuando quiere decir muchas cosas. Pero solo dice unas pocas.\n\n- Mira. Hicimos 32 funciones. Todos dicen que controlamos todo. Tú y yo sabemos que cada noche es diferente.\n\nMarina siente un hormigueo extraño en el pecho. No sabe si es tristeza. O es emoción.\n\n- ¿Cambiarías algo si volviéramos atrás?\n\nRodrigo pregunta en voz baja.\n\n- No cambio nada.\n\nRodrigo niega con la cabeza.\n\n- Este momento vale más que todo. Estoy aquí contigo. Es mejor que todo lo que imaginé.\n\nLas luces bajan afuera. Alguien da 3 golpes secos en la puerta. Es la señal.\n\nMarina respira hondo. Se coloca bien el vestido. Sale hacia el escenario. La función termina. Pero los recuerdos bonitos se quedan en la memoria para siempre.\n\n--- GLOSARIO ---\nCAMERINO: Sala pequeña donde los actores se preparan antes de salir a escena.\nESPEJO: Cuadro que refleja la imagen de las personas y las cosas.\nALISA: Estira la tela para quitarle las arrugas y dejarla lisa.\nFUNCIÓN: Representación teatral que se realiza ante el público.\nHORMIGUEO: Sensación de cosquilleo o picor leve en la piel.\nSEÑAL: Aviso o indicación para que alguien actúe o haga algo.\nESCENARIO: Lugar elevado donde se representa una obra de teatro.' error=None
